ID_Card,P_Name,Surname,Nationality,Draft_year,Name_fr,Position
100000008,Mike,Montgomery,"united states",2019,"New York Knicks",8
100000008,Mike,Montgomery,"united states",2019,"Sacramento Kings",35
100000008,Mike,Montgomery,"united states",2019,"Dallas Mavericks",31
100000008,Mike,Montgomery,"united states",2019,"Portland Trail Blazers",16
100000008,Mike,Montgomery,"united states",2019,"Indiana Pacers",54
100000008,Mike,Montgomery,"united states",2019,"New Orleans Pelicans",42
100000008,Mike,Montgomery,"united states",2019,"Philadelphia 76ers",58
100000008,Mike,Montgomery,"united states",2019,"Sacramento Kings",43
100000008,Mike,Montgomery,"united states",2019,"Oklahoma City Thunder",25
100000008,Mike,Montgomery,"united states",2019,"Boston Celtics",26
100000008,Mike,Montgomery,"united states",2019,"Minnesota Timberwolves",17
100000008,Mike,Montgomery,"united states",2019,"Los Angeles Clippers",57
100000008,Mike,Montgomery,"united states",2019,"Minnesota Timberwolves",33
100000008,Mike,Montgomery,"united states",2019,"Cleveland Cavaliers",5
100000008,Mike,Montgomery,"united states",2019,"Atlanta Hawks",6
100000008,Mike,Montgomery,"united states",2019,"Milwaukee Bucks",45
100000008,Mike,Montgomery,"united states",2019,"Denver Nuggets",22
100000008,Mike,Montgomery,"united states",2019,"Boston Celtics",14
100000008,Mike,Montgomery,"united states",2019,"New Orleans Pelicans",60
100000008,Mike,Montgomery,"united states",2019,"Los Angeles Lakers",28
100000008,Mike,Montgomery,"united states",2019,"Atlanta Hawks",50
100000008,Mike,Montgomery,"united states",2019,"Philadelphia 76ers",21
100000008,Mike,Montgomery,"united states",2019,"Sacramento Kings",52
100000008,Mike,Montgomery,"united states",2019,"Golden State Warriors",48
100000008,Mike,Montgomery,"united states",2019,"Philadelphia 76ers",34
100000008,Mike,Montgomery,"united states",2019,"New Orleans Pelicans",13
100000008,Mike,Montgomery,"united states",2019,"Utah Jazz",38
100000008,Mike,Montgomery,"united states",2019,"San Antonio Spurs",41
100000008,Mike,Montgomery,"united states",2019,"Philadelphia 76ers",49
100000008,Mike,Montgomery,"united states",2019,"New Orleans Pelicans",39
100000008,Mike,Montgomery,"united states",2019,"Detroit Pistons",7
100000008,Mike,Montgomery,"united states",2019,"Toronto Raptors",59
100000008,Mike,Montgomery,"united states",2019,"Milwaukee Bucks",24
100000008,Mike,Montgomery,"united states",2019,"Sacramento Kings",12
100000008,Mike,Montgomery,"united states",2019,"Dallas Mavericks",18
100000008,Mike,Montgomery,"united states",2019,"Toronto Raptors",29
100000008,Mike,Montgomery,"united states",2019,"Portland Trail Blazers",46
100000008,Mike,Montgomery,"united states",2019,"Minnesota Timberwolves",1
100000008,Mike,Montgomery,"united states",2019,"Philadelphia 76ers",36
100000008,Mike,Montgomery,"united states",2019,"Boston Celtics",30
100000008,Mike,Montgomery,"united states",2019,"Utah Jazz",27
100000008,Mike,Montgomery,"united states",2019,"Washington Wizards",9
100000008,Mike,Montgomery,"united states",2019,"Orlando Magic",15
100000008,Mike,Montgomery,"united states",2019,"Miami Heat",20
100000009,Jeff,Gundy,"united states",2019,"Chicago Bulls",44
100000009,Jeff,Gundy,"united states",2019,"Washington Wizards",37
100000009,Jeff,Gundy,"united states",2019,"New York Knicks",23
100000009,Jeff,Gundy,"united states",2019,"Memphis Grizzlies",40
100000009,Jeff,Gundy,"united states",2019,"Golden State Warriors",2
100000009,Jeff,Gundy,"united states",2019,"Oklahoma City Thunder",53
100000009,Jeff,Gundy,"united states",2019,"Chicago Bulls",4
100000009,Jeff,Gundy,"united states",2019,"San Antonio Spurs",11
100000009,Jeff,Gundy,"united states",2019,"New York Knicks",8
100000009,Jeff,Gundy,"united states",2019,"Sacramento Kings",35
100000009,Jeff,Gundy,"united states",2019,"Dallas Mavericks",31
100000009,Jeff,Gundy,"united states",2019,"Portland Trail Blazers",16
100000009,Jeff,Gundy,"united states",2019,"Indiana Pacers",54
100000009,Jeff,Gundy,"united states",2019,"New Orleans Pelicans",42
100000009,Jeff,Gundy,"united states",2019,"Philadelphia 76ers",58
100000009,Jeff,Gundy,"united states",2019,"Sacramento Kings",43
100000009,Jeff,Gundy,"united states",2019,"Oklahoma City Thunder",25
100000009,Jeff,Gundy,"united states",2019,"Boston Celtics",26
100000009,Jeff,Gundy,"united states",2019,"Minnesota Timberwolves",17
100000009,Jeff,Gundy,"united states",2019,"Los Angeles Clippers",57
100000009,Jeff,Gundy,"united states",2019,"Minnesota Timberwolves",33
100000009,Jeff,Gundy,"united states",2019,"Cleveland Cavaliers",5
100000009,Jeff,Gundy,"united states",2019,"Atlanta Hawks",6
100000009,Jeff,Gundy,"united states",2019,"Milwaukee Bucks",45
100000009,Jeff,Gundy,"united states",2019,"Denver Nuggets",22
100000009,Jeff,Gundy,"united states",2019,"Boston Celtics",14
100000009,Jeff,Gundy,"united states",2019,"New Orleans Pelicans",60
100000009,Jeff,Gundy,"united states",2019,"Los Angeles Lakers",28
100000009,Jeff,Gundy,"united states",2019,"Atlanta Hawks",50
100000009,Jeff,Gundy,"united states",2019,"Philadelphia 76ers",21
100000009,Jeff,Gundy,"united states",2019,"Sacramento Kings",52
100000009,Jeff,Gundy,"united states",2019,"Golden State Warriors",48
100000009,Jeff,Gundy,"united states",2019,"Philadelphia 76ers",34
100000009,Jeff,Gundy,"united states",2019,"New Orleans Pelicans",13
100000009,Jeff,Gundy,"united states",2019,"Utah Jazz",38
100000009,Jeff,Gundy,"united states",2019,"San Antonio Spurs",41
100000009,Jeff,Gundy,"united states",2019,"Philadelphia 76ers",49
100000009,Jeff,Gundy,"united states",2019,"New Orleans Pelicans",39
100000009,Jeff,Gundy,"united states",2019,"Detroit Pistons",7
100000009,Jeff,Gundy,"united states",2019,"Toronto Raptors",59
100000009,Jeff,Gundy,"united states",2019,"Milwaukee Bucks",24
100000009,Jeff,Gundy,"united states",2019,"Sacramento Kings",12
100000009,Jeff,Gundy,"united states",2019,"Dallas Mavericks",18
100000009,Jeff,Gundy,"united states",2019,"Toronto Raptors",29
100000009,Jeff,Gundy,"united states",2019,"Portland Trail Blazers",46
100000009,Jeff,Gundy,"united states",2019,"Minnesota Timberwolves",1
100000009,Jeff,Gundy,"united states",2019,"Philadelphia 76ers",36
100000009,Jeff,Gundy,"united states",2019,"Boston Celtics",30
100000009,Jeff,Gundy,"united states",2019,"Utah Jazz",27
100000009,Jeff,Gundy,"united states",2019,"Washington Wizards",9
100000009,Jeff,Gundy,"united states",2019,"Orlando Magic",15
100000009,Jeff,Gundy,"united states",2019,"Miami Heat",20
100000010,Rick,Carlisle,"united states",2019,"Chicago Bulls",44
100000010,Rick,Carlisle,"united states",2019,"Washington Wizards",37
100000010,Rick,Carlisle,"united states",2019,"New York Knicks",23
100000010,Rick,Carlisle,"united states",2019,"Memphis Grizzlies",40
100000010,Rick,Carlisle,"united states",2019,"Golden State Warriors",2
100000010,Rick,Carlisle,"united states",2019,"Oklahoma City Thunder",53
100000010,Rick,Carlisle,"united states",2019,"Chicago Bulls",4
100000010,Rick,Carlisle,"united states",2019,"San Antonio Spurs",11
100000010,Rick,Carlisle,"united states",2019,"New York Knicks",8
100000010,Rick,Carlisle,"united states",2019,"Sacramento Kings",35
100000010,Rick,Carlisle,"united states",2019,"Dallas Mavericks",31
100000010,Rick,Carlisle,"united states",2019,"Portland Trail Blazers",16
100000010,Rick,Carlisle,"united states",2019,"Indiana Pacers",54
100000010,Rick,Carlisle,"united states",2019,"New Orleans Pelicans",42
100000010,Rick,Carlisle,"united states",2019,"Philadelphia 76ers",58
100000010,Rick,Carlisle,"united states",2019,"Sacramento Kings",43
100000010,Rick,Carlisle,"united states",2019,"Oklahoma City Thunder",25
100000010,Rick,Carlisle,"united states",2019,"Boston Celtics",26
100000010,Rick,Carlisle,"united states",2019,"Minnesota Timberwolves",17
100000010,Rick,Carlisle,"united states",2019,"Los Angeles Clippers",57
100000010,Rick,Carlisle,"united states",2019,"Minnesota Timberwolves",33
100000010,Rick,Carlisle,"united states",2019,"Cleveland Cavaliers",5
100000010,Rick,Carlisle,"united states",2019,"Atlanta Hawks",6
100000010,Rick,Carlisle,"united states",2019,"Milwaukee Bucks",45
100000010,Rick,Carlisle,"united states",2019,"Denver Nuggets",22
100000010,Rick,Carlisle,"united states",2019,"Boston Celtics",14
100000010,Rick,Carlisle,"united states",2019,"New Orleans Pelicans",60
100000010,Rick,Carlisle,"united states",2019,"Los Angeles Lakers",28
100000010,Rick,Carlisle,"united states",2019,"Atlanta Hawks",50
100000010,Rick,Carlisle,"united states",2019,"Philadelphia 76ers",21
100000010,Rick,Carlisle,"united states",2019,"Sacramento Kings",52
100000010,Rick,Carlisle,"united states",2019,"Golden State Warriors",48
100000010,Rick,Carlisle,"united states",2019,"Philadelphia 76ers",34
100000010,Rick,Carlisle,"united states",2019,"New Orleans Pelicans",13
100000010,Rick,Carlisle,"united states",2019,"Utah Jazz",38
100000010,Rick,Carlisle,"united states",2019,"San Antonio Spurs",41
100000010,Rick,Carlisle,"united states",2019,"Philadelphia 76ers",49
100000010,Rick,Carlisle,"united states",2019,"New Orleans Pelicans",39
100000010,Rick,Carlisle,"united states",2019,"Detroit Pistons",7
100000010,Rick,Carlisle,"united states",2019,"Toronto Raptors",59
100000010,Rick,Carlisle,"united states",2019,"Milwaukee Bucks",24
100000010,Rick,Carlisle,"united states",2019,"Sacramento Kings",12
100000010,Rick,Carlisle,"united states",2019,"Dallas Mavericks",18
100000010,Rick,Carlisle,"united states",2019,"Toronto Raptors",29
100000010,Rick,Carlisle,"united states",2019,"Portland Trail Blazers",46
100000010,Rick,Carlisle,"united states",2019,"Minnesota Timberwolves",1
100000010,Rick,Carlisle,"united states",2019,"Philadelphia 76ers",36
100000010,Rick,Carlisle,"united states",2019,"Boston Celtics",30
100000010,Rick,Carlisle,"united states",2019,"Utah Jazz",27
100000010,Rick,Carlisle,"united states",2019,"Washington Wizards",9
100000010,Rick,Carlisle,"united states",2019,"Orlando Magic",15
100000010,Rick,Carlisle,"united states",2019,"Miami Heat",20
100000011,Mike,Dunleavy,"united states",2019,"Chicago Bulls",44
100000011,Mike,Dunleavy,"united states",2019,"Washington Wizards",37
100000011,Mike,Dunleavy,"united states",2019,"New York Knicks",23
100000011,Mike,Dunleavy,"united states",2019,"Memphis Grizzlies",40
100000011,Mike,Dunleavy,"united states",2019,"Golden State Warriors",2
100000011,Mike,Dunleavy,"united states",2019,"Oklahoma City Thunder",53
100000011,Mike,Dunleavy,"united states",2019,"Chicago Bulls",4
100000011,Mike,Dunleavy,"united states",2019,"San Antonio Spurs",11
100000011,Mike,Dunleavy,"united states",2019,"New York Knicks",8
100000011,Mike,Dunleavy,"united states",2019,"Sacramento Kings",35
100000011,Mike,Dunleavy,"united states",2019,"Dallas Mavericks",31
100000011,Mike,Dunleavy,"united states",2019,"Portland Trail Blazers",16
100000011,Mike,Dunleavy,"united states",2019,"Indiana Pacers",54
100000011,Mike,Dunleavy,"united states",2019,"New Orleans Pelicans",42
100000011,Mike,Dunleavy,"united states",2019,"Philadelphia 76ers",58
100000011,Mike,Dunleavy,"united states",2019,"Sacramento Kings",43
100000011,Mike,Dunleavy,"united states",2019,"Oklahoma City Thunder",25
100000011,Mike,Dunleavy,"united states",2019,"Boston Celtics",26
100000011,Mike,Dunleavy,"united states",2019,"Minnesota Timberwolves",17
100000011,Mike,Dunleavy,"united states",2019,"Los Angeles Clippers",57
100000011,Mike,Dunleavy,"united states",2019,"Minnesota Timberwolves",33
100000011,Mike,Dunleavy,"united states",2019,"Cleveland Cavaliers",5
100000011,Mike,Dunleavy,"united states",2019,"Atlanta Hawks",6
100000011,Mike,Dunleavy,"united states",2019,"Milwaukee Bucks",45
100000011,Mike,Dunleavy,"united states",2019,"Denver Nuggets",22
100000011,Mike,Dunleavy,"united states",2019,"Boston Celtics",14
100000011,Mike,Dunleavy,"united states",2019,"New Orleans Pelicans",60
100000011,Mike,Dunleavy,"united states",2019,"Los Angeles Lakers",28
100000011,Mike,Dunleavy,"united states",2019,"Atlanta Hawks",50
100000011,Mike,Dunleavy,"united states",2019,"Philadelphia 76ers",21
100000011,Mike,Dunleavy,"united states",2019,"Sacramento Kings",52
100000011,Mike,Dunleavy,"united states",2019,"Golden State Warriors",48
100000011,Mike,Dunleavy,"united states",2019,"Philadelphia 76ers",34
100000011,Mike,Dunleavy,"united states",2019,"New Orleans Pelicans",13
100000011,Mike,Dunleavy,"united states",2019,"Utah Jazz",38
100000011,Mike,Dunleavy,"united states",2019,"San Antonio Spurs",41
100000011,Mike,Dunleavy,"united states",2019,"Philadelphia 76ers",49
100000011,Mike,Dunleavy,"united states",2019,"New Orleans Pelicans",39
100000011,Mike,Dunleavy,"united states",2019,"Detroit Pistons",7
100000011,Mike,Dunleavy,"united states",2019,"Toronto Raptors",59
100000011,Mike,Dunleavy,"united states",2019,"Milwaukee Bucks",24
100000011,Mike,Dunleavy,"united states",2019,"Sacramento Kings",12
100000011,Mike,Dunleavy,"united states",2019,"Dallas Mavericks",18
100000011,Mike,Dunleavy,"united states",2019,"Toronto Raptors",29
100000011,Mike,Dunleavy,"united states",2019,"Portland Trail Blazers",46
100000011,Mike,Dunleavy,"united states",2019,"Minnesota Timberwolves",1
100000011,Mike,Dunleavy,"united states",2019,"Philadelphia 76ers",36
100000011,Mike,Dunleavy,"united states",2019,"Boston Celtics",30
100000011,Mike,Dunleavy,"united states",2019,"Utah Jazz",27
100000011,Mike,Dunleavy,"united states",2019,"Washington Wizards",9
100000011,Mike,Dunleavy,"united states",2019,"Orlando Magic",15
100000011,Mike,Dunleavy,"united states",2019,"Miami Heat",20
100000012,Phil,Jackson,"united states",2019,"Chicago Bulls",44
100000012,Phil,Jackson,"united states",2019,"Washington Wizards",37
100000012,Phil,Jackson,"united states",2019,"New York Knicks",23
100000012,Phil,Jackson,"united states",2019,"Memphis Grizzlies",40
100000012,Phil,Jackson,"united states",2019,"Golden State Warriors",2
100000012,Phil,Jackson,"united states",2019,"Oklahoma City Thunder",53
100000012,Phil,Jackson,"united states",2019,"Chicago Bulls",4
100000012,Phil,Jackson,"united states",2019,"San Antonio Spurs",11
100000012,Phil,Jackson,"united states",2019,"New York Knicks",8
100000012,Phil,Jackson,"united states",2019,"Sacramento Kings",35
100000012,Phil,Jackson,"united states",2019,"Dallas Mavericks",31
100000012,Phil,Jackson,"united states",2019,"Portland Trail Blazers",16
100000012,Phil,Jackson,"united states",2019,"Indiana Pacers",54
100000012,Phil,Jackson,"united states",2019,"New Orleans Pelicans",42
100000012,Phil,Jackson,"united states",2019,"Philadelphia 76ers",58
100000012,Phil,Jackson,"united states",2019,"Sacramento Kings",43
100000012,Phil,Jackson,"united states",2019,"Oklahoma City Thunder",25
100000012,Phil,Jackson,"united states",2019,"Boston Celtics",26
100000012,Phil,Jackson,"united states",2019,"Minnesota Timberwolves",17
100000012,Phil,Jackson,"united states",2019,"Los Angeles Clippers",57
100000012,Phil,Jackson,"united states",2019,"Minnesota Timberwolves",33
100000012,Phil,Jackson,"united states",2019,"Cleveland Cavaliers",5
100000012,Phil,Jackson,"united states",2019,"Atlanta Hawks",6
100000012,Phil,Jackson,"united states",2019,"Milwaukee Bucks",45
100000012,Phil,Jackson,"united states",2019,"Denver Nuggets",22
100000012,Phil,Jackson,"united states",2019,"Boston Celtics",14
100000012,Phil,Jackson,"united states",2019,"New Orleans Pelicans",60
100000012,Phil,Jackson,"united states",2019,"Los Angeles Lakers",28
100000012,Phil,Jackson,"united states",2019,"Atlanta Hawks",50
100000012,Phil,Jackson,"united states",2019,"Philadelphia 76ers",21
100000012,Phil,Jackson,"united states",2019,"Sacramento Kings",52
100000012,Phil,Jackson,"united states",2019,"Golden State Warriors",48
100000012,Phil,Jackson,"united states",2019,"Philadelphia 76ers",34
100000012,Phil,Jackson,"united states",2019,"New Orleans Pelicans",13
100000012,Phil,Jackson,"united states",2019,"Utah Jazz",38
100000012,Phil,Jackson,"united states",2019,"San Antonio Spurs",41
100000012,Phil,Jackson,"united states",2019,"Philadelphia 76ers",49
100000012,Phil,Jackson,"united states",2019,"New Orleans Pelicans",39
100000012,Phil,Jackson,"united states",2019,"Detroit Pistons",7
100000012,Phil,Jackson,"united states",2019,"Toronto Raptors",59
100000012,Phil,Jackson,"united states",2019,"Milwaukee Bucks",24
100000012,Phil,Jackson,"united states",2019,"Sacramento Kings",12
100000012,Phil,Jackson,"united states",2019,"Dallas Mavericks",18
100000012,Phil,Jackson,"united states",2019,"Toronto Raptors",29
100000012,Phil,Jackson,"united states",2019,"Portland Trail Blazers",46
100000012,Phil,Jackson,"united states",2019,"Minnesota Timberwolves",1
100000012,Phil,Jackson,"united states",2019,"Philadelphia 76ers",36
100000012,Phil,Jackson,"united states",2019,"Boston Celtics",30
100000012,Phil,Jackson,"united states",2019,"Utah Jazz",27
100000012,Phil,Jackson,"united states",2019,"Washington Wizards",9
100000012,Phil,Jackson,"united states",2019,"Orlando Magic",15
100000012,Phil,Jackson,"united states",2019,"Miami Heat",20
100000013,Mike,Fratello,"united states",2019,"Chicago Bulls",44
100000013,Mike,Fratello,"united states",2019,"Washington Wizards",37
100000013,Mike,Fratello,"united states",2019,"New York Knicks",23
100000013,Mike,Fratello,"united states",2019,"Memphis Grizzlies",40
100000013,Mike,Fratello,"united states",2019,"Golden State Warriors",2
100000013,Mike,Fratello,"united states",2019,"Oklahoma City Thunder",53
100000013,Mike,Fratello,"united states",2019,"Chicago Bulls",4
100000013,Mike,Fratello,"united states",2019,"San Antonio Spurs",11
100000013,Mike,Fratello,"united states",2019,"New York Knicks",8
100000013,Mike,Fratello,"united states",2019,"Sacramento Kings",35
100000013,Mike,Fratello,"united states",2019,"Dallas Mavericks",31
100000013,Mike,Fratello,"united states",2019,"Portland Trail Blazers",16
100000013,Mike,Fratello,"united states",2019,"Indiana Pacers",54
100000013,Mike,Fratello,"united states",2019,"New Orleans Pelicans",42
100000013,Mike,Fratello,"united states",2019,"Philadelphia 76ers",58
100000013,Mike,Fratello,"united states",2019,"Sacramento Kings",43
100000013,Mike,Fratello,"united states",2019,"Oklahoma City Thunder",25
100000013,Mike,Fratello,"united states",2019,"Boston Celtics",26
100000013,Mike,Fratello,"united states",2019,"Minnesota Timberwolves",17
100000013,Mike,Fratello,"united states",2019,"Los Angeles Clippers",57
100000013,Mike,Fratello,"united states",2019,"Minnesota Timberwolves",33
100000013,Mike,Fratello,"united states",2019,"Cleveland Cavaliers",5
100000013,Mike,Fratello,"united states",2019,"Atlanta Hawks",6
100000013,Mike,Fratello,"united states",2019,"Milwaukee Bucks",45
100000013,Mike,Fratello,"united states",2019,"Denver Nuggets",22
100000013,Mike,Fratello,"united states",2019,"Boston Celtics",14
100000013,Mike,Fratello,"united states",2019,"New Orleans Pelicans",60
100000013,Mike,Fratello,"united states",2019,"Los Angeles Lakers",28
100000013,Mike,Fratello,"united states",2019,"Atlanta Hawks",50
100000013,Mike,Fratello,"united states",2019,"Philadelphia 76ers",21
100000013,Mike,Fratello,"united states",2019,"Sacramento Kings",52
100000013,Mike,Fratello,"united states",2019,"Golden State Warriors",48
100000013,Mike,Fratello,"united states",2019,"Philadelphia 76ers",34
100000013,Mike,Fratello,"united states",2019,"New Orleans Pelicans",13
100000013,Mike,Fratello,"united states",2019,"Utah Jazz",38
100000013,Mike,Fratello,"united states",2019,"San Antonio Spurs",41
100000013,Mike,Fratello,"united states",2019,"Philadelphia 76ers",49
100000013,Mike,Fratello,"united states",2019,"New Orleans Pelicans",39
100000013,Mike,Fratello,"united states",2019,"Detroit Pistons",7
100000013,Mike,Fratello,"united states",2019,"Toronto Raptors",59
100000013,Mike,Fratello,"united states",2019,"Milwaukee Bucks",24
100000013,Mike,Fratello,"united states",2019,"Sacramento Kings",12
100000013,Mike,Fratello,"united states",2019,"Dallas Mavericks",18
100000013,Mike,Fratello,"united states",2019,"Toronto Raptors",29
100000013,Mike,Fratello,"united states",2019,"Portland Trail Blazers",46
100000013,Mike,Fratello,"united states",2019,"Minnesota Timberwolves",1
100000013,Mike,Fratello,"united states",2019,"Philadelphia 76ers",36
100000013,Mike,Fratello,"united states",2019,"Boston Celtics",30
100000013,Mike,Fratello,"united states",2019,"Utah Jazz",27
100000013,Mike,Fratello,"united states",2019,"Washington Wizards",9
100000013,Mike,Fratello,"united states",2019,"Orlando Magic",15
100000013,Mike,Fratello,"united states",2019,"Miami Heat",20
100000014,Stan,Gundy,"united states",2019,"Chicago Bulls",44
100000014,Stan,Gundy,"united states",2019,"Washington Wizards",37
100000014,Stan,Gundy,"united states",2019,"New York Knicks",23
100000014,Stan,Gundy,"united states",2019,"Memphis Grizzlies",40
100000014,Stan,Gundy,"united states",2019,"Golden State Warriors",2
100000014,Stan,Gundy,"united states",2019,"Oklahoma City Thunder",53
100000014,Stan,Gundy,"united states",2019,"Chicago Bulls",4
100000014,Stan,Gundy,"united states",2019,"San Antonio Spurs",11
100000014,Stan,Gundy,"united states",2019,"New York Knicks",8
100000014,Stan,Gundy,"united states",2019,"Sacramento Kings",35
100000014,Stan,Gundy,"united states",2019,"Dallas Mavericks",31
100000014,Stan,Gundy,"united states",2019,"Portland Trail Blazers",16
100000014,Stan,Gundy,"united states",2019,"Indiana Pacers",54
100000014,Stan,Gundy,"united states",2019,"New Orleans Pelicans",42
100000014,Stan,Gundy,"united states",2019,"Philadelphia 76ers",58
100000014,Stan,Gundy,"united states",2019,"Sacramento Kings",43
100000014,Stan,Gundy,"united states",2019,"Oklahoma City Thunder",25
100000014,Stan,Gundy,"united states",2019,"Boston Celtics",26
100000014,Stan,Gundy,"united states",2019,"Minnesota Timberwolves",17
100000014,Stan,Gundy,"united states",2019,"Los Angeles Clippers",57
100000014,Stan,Gundy,"united states",2019,"Minnesota Timberwolves",33
100000014,Stan,Gundy,"united states",2019,"Cleveland Cavaliers",5
100000014,Stan,Gundy,"united states",2019,"Atlanta Hawks",6
100000014,Stan,Gundy,"united states",2019,"Milwaukee Bucks",45
100000014,Stan,Gundy,"united states",2019,"Denver Nuggets",22
100000014,Stan,Gundy,"united states",2019,"Boston Celtics",14
100000014,Stan,Gundy,"united states",2019,"New Orleans Pelicans",60
100000014,Stan,Gundy,"united states",2019,"Los Angeles Lakers",28
100000014,Stan,Gundy,"united states",2019,"Atlanta Hawks",50
100000014,Stan,Gundy,"united states",2019,"Philadelphia 76ers",21
100000014,Stan,Gundy,"united states",2019,"Sacramento Kings",52
100000014,Stan,Gundy,"united states",2019,"Golden State Warriors",48
100000014,Stan,Gundy,"united states",2019,"Philadelphia 76ers",34
100000014,Stan,Gundy,"united states",2019,"New Orleans Pelicans",13
100000014,Stan,Gundy,"united states",2019,"Utah Jazz",38
100000014,Stan,Gundy,"united states",2019,"San Antonio Spurs",41
100000014,Stan,Gundy,"united states",2019,"Philadelphia 76ers",49
100000014,Stan,Gundy,"united states",2019,"New Orleans Pelicans",39
100000014,Stan,Gundy,"united states",2019,"Detroit Pistons",7
100000014,Stan,Gundy,"united states",2019,"Toronto Raptors",59
100000014,Stan,Gundy,"united states",2019,"Milwaukee Bucks",24
100000014,Stan,Gundy,"united states",2019,"Sacramento Kings",12
100000014,Stan,Gundy,"united states",2019,"Dallas Mavericks",18
100000014,Stan,Gundy,"united states",2019,"Toronto Raptors",29
100000014,Stan,Gundy,"united states",2019,"Portland Trail Blazers",46
100000014,Stan,Gundy,"united states",2019,"Minnesota Timberwolves",1
100000014,Stan,Gundy,"united states",2019,"Philadelphia 76ers",36
100000014,Stan,Gundy,"united states",2019,"Boston Celtics",30
100000014,Stan,Gundy,"united states",2019,"Utah Jazz",27
100000014,Stan,Gundy,"united states",2019,"Washington Wizards",9
100000014,Stan,Gundy,"united states",2019,"Orlando Magic",15
100000014,Stan,Gundy,"united states",2019,"Miami Heat",20
100000015,Pat,Riley,"united states",2019,"Chicago Bulls",44
100000015,Pat,Riley,"united states",2019,"Washington Wizards",37
100000015,Pat,Riley,"united states",2019,"New York Knicks",23
100000015,Pat,Riley,"united states",2019,"Memphis Grizzlies",40
100000015,Pat,Riley,"united states",2019,"Golden State Warriors",2
100000015,Pat,Riley,"united states",2019,"Oklahoma City Thunder",53
100000015,Pat,Riley,"united states",2019,"Chicago Bulls",4
100000015,Pat,Riley,"united states",2019,"San Antonio Spurs",11
100000015,Pat,Riley,"united states",2019,"New York Knicks",8
100000015,Pat,Riley,"united states",2019,"Sacramento Kings",35
100000015,Pat,Riley,"united states",2019,"Dallas Mavericks",31
100000015,Pat,Riley,"united states",2019,"Portland Trail Blazers",16
100000015,Pat,Riley,"united states",2019,"Indiana Pacers",54
100000015,Pat,Riley,"united states",2019,"New Orleans Pelicans",42
100000015,Pat,Riley,"united states",2019,"Philadelphia 76ers",58
100000015,Pat,Riley,"united states",2019,"Sacramento Kings",43
100000015,Pat,Riley,"united states",2019,"Oklahoma City Thunder",25
100000015,Pat,Riley,"united states",2019,"Boston Celtics",26
100000015,Pat,Riley,"united states",2019,"Minnesota Timberwolves",17
100000015,Pat,Riley,"united states",2019,"Los Angeles Clippers",57
100000015,Pat,Riley,"united states",2019,"Minnesota Timberwolves",33
100000015,Pat,Riley,"united states",2019,"Cleveland Cavaliers",5
100000015,Pat,Riley,"united states",2019,"Atlanta Hawks",6
100000015,Pat,Riley,"united states",2019,"Milwaukee Bucks",45
100000015,Pat,Riley,"united states",2019,"Denver Nuggets",22
100000015,Pat,Riley,"united states",2019,"Boston Celtics",14
100000015,Pat,Riley,"united states",2019,"New Orleans Pelicans",60
100000015,Pat,Riley,"united states",2019,"Los Angeles Lakers",28
100000015,Pat,Riley,"united states",2019,"Atlanta Hawks",50
100000015,Pat,Riley,"united states",2019,"Philadelphia 76ers",21
100000015,Pat,Riley,"united states",2019,"Sacramento Kings",52
100000015,Pat,Riley,"united states",2019,"Golden State Warriors",48
100000015,Pat,Riley,"united states",2019,"Philadelphia 76ers",34
100000015,Pat,Riley,"united states",2019,"New Orleans Pelicans",13
100000015,Pat,Riley,"united states",2019,"Utah Jazz",38
100000015,Pat,Riley,"united states",2019,"San Antonio Spurs",41
100000015,Pat,Riley,"united states",2019,"Philadelphia 76ers",49
100000015,Pat,Riley,"united states",2019,"New Orleans Pelicans",39
100000015,Pat,Riley,"united states",2019,"Detroit Pistons",7
100000015,Pat,Riley,"united states",2019,"Toronto Raptors",59
100000015,Pat,Riley,"united states",2019,"Milwaukee Bucks",24
100000015,Pat,Riley,"united states",2019,"Sacramento Kings",12
100000015,Pat,Riley,"united states",2019,"Dallas Mavericks",18
100000015,Pat,Riley,"united states",2019,"Toronto Raptors",29
100000015,Pat,Riley,"united states",2019,"Portland Trail Blazers",46
100000015,Pat,Riley,"united states",2019,"Minnesota Timberwolves",1
100000015,Pat,Riley,"united states",2019,"Philadelphia 76ers",36
100000015,Pat,Riley,"united states",2019,"Boston Celtics",30
100000015,Pat,Riley,"united states",2019,"Utah Jazz",27
100000015,Pat,Riley,"united states",2019,"Washington Wizards",9
100000015,Pat,Riley,"united states",2019,"Orlando Magic",15
100000015,Pat,Riley,"united states",2019,"Miami Heat",20
100000016,Terry,Stotts,"united states",2019,"Chicago Bulls",44
100000016,Terry,Stotts,"united states",2019,"Washington Wizards",37
100000016,Terry,Stotts,"united states",2019,"New York Knicks",23
100000016,Terry,Stotts,"united states",2019,"Memphis Grizzlies",40
100000016,Terry,Stotts,"united states",2019,"Golden State Warriors",2
100000016,Terry,Stotts,"united states",2019,"Oklahoma City Thunder",53
100000016,Terry,Stotts,"united states",2019,"Chicago Bulls",4
100000016,Terry,Stotts,"united states",2019,"San Antonio Spurs",11
100000016,Terry,Stotts,"united states",2019,"New York Knicks",8
100000016,Terry,Stotts,"united states",2019,"Sacramento Kings",35
100000016,Terry,Stotts,"united states",2019,"Dallas Mavericks",31
